index , Longitude, Latitude,hour,DBSCAN,HAC,K-Means,Satellite Number
30801,342.7166642,11.92081706,23,0,1,0,23653
30802,25.07643859,0.078499676,23,2,2,2,32294
30803,341.1042249,12.71754938,3,0,1,0,19017
30804,339.6596115,10.87524478,23,0,1,0,21047
30805,6.015971383,2.502207046,4,1,2,2,12967
30806,9.983621993,0.084046817,23,2,2,2,34710
30807,314.7600633,7.519792883,2,0,1,0,23649
30808,313.6878528,8.180875296,5,0,1,0,14307
30809,317.9057346,2.411732495,3,0,1,0,33512
30810,324.0049561,5.885175234,19,0,1,0,6278
30811,28.09586013,1.04553535,7,1,2,2,40355
30812,352.945112,1.052902912,7,0,1,0,26470
30813,24.9352597,5.856037179,18,2,2,2,38691
30814,321.9331681,-2.025624156,18,0,1,0,28629
30815,20.38545024,8.747498931,20,2,2,2,22921
30816,12.9330101,0.061479101,3,1,2,2,28946
30817,307.0162184,0.003129861,19,0,1,0,38867
30818,359.1275122,0.012307309,6,0,1,0,36033
30819,354.7504132,0.040586636,3,0,1,0,29273
30820,293.005732,0.04187328,4,0,1,0,25954
30821,295.0102062,-0.039572,18,0,1,0,32293
30822,352.4753888,17.03818972,21,0,1,0,11256
30823,33.06373658,0.043999725,21,2,2,2,33750
30824,301.4295925,7.724497402,21,0,1,0,9478
30825,28.45788975,0.088313937,0,1,2,2,39285
30826,308.8102186,4.189912625,7,0,1,0,12855
30827,342.0196101,0.032191928,22,0,1,0,26824
30828,345.1981263,5.8354185,5,0,1,0,26056
30829,344.5966221,-1.89124603,19,0,1,0,24307
30830,337.5863413,14.2310644,0,0,1,0,15484
30831,303.1396113,1.145639654,19,0,1,0,9478
30832,325.3166328,-2.24598562,21,0,1,0,24652
30833,355.868044,-3.75579284,18,0,1,0,25358
30834,344.7653413,13.077753,0,0,1,0,9862
30835,19.52294439,5.960779179,3,1,2,2,23949
30836,347.5731851,-0.000824081,18,0,1,0,26927
30837,304.2385717,6.259842746,7,0,1,0,32479
30838,347.4099721,-0.002266754,7,0,1,0,26927
30839,324.1354453,6.526117743,2,0,1,0,11568
30840,299.2105921,6.600387827,0,0,1,0,20777
30841,304.4873708,0.033855602,7,0,1,0,40874
30842,28.21574859,0.045783922,22,2,2,2,40364
30843,38.78605282,26.17239349,5,-1,2,2,40883
30844,312.4798135,0.054054331,5,0,1,0,25239
30845,357.6143756,8.819774757,20,0,1,0,21046
30846,19.09267184,0.849634564,1,1,2,2,13753
30847,301.9217649,0.029810295,4,0,1,0,36397
30848,338.01126,0.038701018,0,0,1,0,38087
30849,13.27224127,5.343727668,20,2,2,2,21149
30850,306.095955,-2.263666093,19,0,1,0,25153
30851,13.02552593,-0.047408431,18,2,2,2,28946
30852,20.50213259,-2.424118402,3,1,2,2,39120
30853,297.8215067,0.309632543,22,0,1,0,19548
30854,24.24981657,-12.24124432,7,1,2,2,23615
30855,334.535536,13.45692227,6,0,1,0,39494
30856,10.78299317,10.12973614,23,2,2,2,10516
30857,18.83178453,-0.325003902,3,1,2,2,38254
30858,12.96768715,0.076006812,4,1,2,2,33459
30859,341.9828764,-2.667679768,5,0,1,0,14394
30860,298.1988901,1.645955265,7,0,1,0,25004
30861,306.2879741,-1.862709392,22,0,1,0,27830
30862,4.773516366,0.033887116,2,1,2,2,32299
30863,359.627825,8.751625324,20,0,1,0,23267
30864,25.58386239,-1.689352855,1,1,2,2,7547
30865,293.0074631,0.06395247,6,0,1,0,25954
30866,326.7972871,12.16692609,22,0,1,0,19913
30867,356.0343959,-0.32650861,19,0,1,0,28132
30868,357.4776351,-1.022131812,19,0,1,0,28491
30869,339.160255,9.720642251,19,0,1,0,7324
30870,353.3062034,-2.380844559,19,0,1,0,21653
30871,327.3783743,2.758695024,3,0,1,0,24652
30872,356.489218,6.046608767,3,0,1,0,26578
30873,19.23157332,0.069963514,22,2,2,2,37775
30874,3.295661048,7.456844247,3,1,2,2,20872
30875,348.994378,-0.000393177,7,0,1,0,33595
30876,306.0881209,-2.256042366,19,0,1,0,25153
30877,32.81427937,2.283796375,21,2,2,2,23571
30878,6.705850844,-1.159635863,2,1,2,2,2717
30879,36.14710741,-0.006564191,4,1,2,2,41191
30880,30.85760315,1.454892011,5,1,2,2,27948
30881,16.80051268,2.278878997,5,1,2,2,25311
30882,7.168738639,15.00441362,22,2,2,2,16597
30883,321.3098384,3.541330083,4,0,1,0,25237
30884,351.8051516,-4.615036001,18,0,1,0,23731
30885,0.516987578,11.99565789,0,1,2,2,26460
30886,6.703538523,-1.253221398,2,1,2,2,2717
30887,0.164167006,4.574286666,20,2,2,2,26460
30888,358.9562301,-8.861614584,6,0,1,0,11676
30889,309.9807954,-0.008940321,7,0,1,0,41308
30890,0.02840721,-0.150837965,5,1,2,2,15993
30891,309.9916922,0.016762598,3,0,1,0,41308
30892,357.0742904,0.017566695,6,0,1,0,40424
30893,297.9681176,-5.963106902,20,0,1,0,26871
30894,332.5416788,0.009818883,20,0,1,0,27683
30895,312.0686028,0.497823754,7,0,1,0,14307
30896,17.9082985,5.177850483,1,1,2,2,9047
30897,19.36031736,0.625199105,22,2,2,2,26494
30898,322.3445774,-12.6457624,5,0,1,0,38099
30899,312.1484328,-4.248651164,21,0,1,0,23649
30900,19.23857635,3.03506574,21,2,2,2,23949
30901,294.8144306,0.05896593,2,0,1,0,41382
30902,32.39519671,0.442911528,20,2,2,2,41384
30903,353.7113688,4.755717854,5,0,1,0,23305
30904,359.1776546,5.286599656,23,0,1,0,38696
30905,36.16732127,3.114022222,4,1,2,2,23571
30906,25.49342333,0.058045234,20,2,2,2,39233
30907,19.31527879,1.633725244,20,2,2,2,23949
30908,345.4246656,0.601995466,3,0,1,0,41122
30909,28.4441219,0.058052818,3,1,2,2,39285
30910,21.86339136,13.02455257,23,2,2,2,14421
30911,306.3488773,11.21986276,22,0,1,0,14307
30912,298.6543977,0.032551971,6,0,1,0,41592
30913,23.45300885,0.057023447,23,2,2,2,36581
30914,301.4980273,8.224003332,7,0,1,0,22087
30915,296.9826876,10.84314445,1,0,1,0,19548
30916,299.4552008,2.564472983,4,0,1,0,25626
30917,304.9767168,-0.022217343,20,0,1,0,40384
30918,33.12582521,0.067635564,18,2,2,2,26719
30919,300.1775297,-0.115949388,1,0,1,0,24819
30920,332.2037519,-1.243796092,21,0,1,0,23313
30921,294.742152,-1.424282454,6,0,1,0,2866
30922,14.4869876,0.186858424,20,2,2,2,26243
30923,290.0268353,-0.032255763,21,0,1,0,40733
30924,338.6142529,5.80649166,1,0,1,0,7324
30925,354.9156577,16.19415482,21,0,1,0,15626
30926,295.0088648,-0.038955459,18,0,1,0,32293
30927,346.1368966,11.44167811,22,0,1,0,15383
30928,290.4321811,7.504193126,23,0,1,0,19347
30929,345.7298808,4.26929154,18,0,1,0,15678
30930,19.33269309,1.354133901,20,2,2,2,23949
30931,337.6390619,14.16787505,0,0,1,0,15484
30932,25.95108655,-0.042620886,8,1,2,2,33154
30933,341.0255066,-3.419776614,19,0,1,0,20193
30934,322.9219761,6.754391288,6,0,1,0,25585
30935,355.2076816,2.840718654,20,0,1,0,24834
30936,301.3391258,4.223255542,20,0,1,0,8697
30937,323.8704447,6.822776748,19,0,1,0,6278
30938,32.79698102,-0.02530281,3,1,2,2,37392
30939,339.321258,-2.955383305,20,0,1,0,25492
30940,325.0812094,18.28923311,21,0,1,0,41582
30941,12.94360419,0.046721404,4,1,2,2,29270
30942,345.0269244,16.35549946,0,0,1,0,18715
30943,8.47847728,2.976053443,0,1,2,2,21052
30944,331.2443602,-3.901867861,3,0,1,0,40426
30945,19.14819196,0.052446286,2,1,2,2,33436
30946,356.845074,8.440707848,22,0,1,0,20315
30947,5.803483204,4.321747201,20,2,2,2,26397
30948,293.0020914,-0.059358103,21,0,1,0,25954
30949,316.89053,1.07528816,2,0,1,0,26451
30950,20.61877415,4.067849136,21,2,2,2,23199
30951,346.3906954,-2.48757227,19,0,1,0,26480
30952,303.4709022,1.986112082,18,0,1,0,2969
30953,30.83706208,1.872273475,0,1,2,2,27948
30954,322.2955961,3.716512278,21,0,1,0,21789
30955,10.78431383,0.721715088,6,1,2,2,2651
30956,21.605765,0.040008849,18,2,2,2,38992
30957,10.82383881,10.67616578,23,2,2,2,10516
30958,299.030569,0.004518891,21,0,1,0,39078
30959,345.0165242,3.264765557,7,0,1,0,26056
30960,355.6937623,11.26247444,3,0,1,0,22245
30961,9.19392003,0.122401001,21,2,2,2,28912
30962,345.9916111,0.010456254,23,0,1,0,40895
30963,18.02478285,7.887975414,18,2,2,2,21132
30964,340.9151922,5.260925164,19,0,1,0,25001
30965,25.94520992,0.004048096,22,2,2,2,41029
30966,305.8071452,13.85530594,1,0,1,0,19073
30967,359.3756157,0.021137684,23,0,1,0,40613
30968,325.7350285,4.698790314,0,0,1,0,26695
30969,313.5984644,-1.929534282,22,0,1,0,32479
30970,329.0199012,-1.725307724,19,0,1,0,21702
30971,0.01867651,0.584437791,3,1,2,2,38552
30972,359.1601486,0.003685525,22,0,1,0,36033
30973,337.7323026,-1.463689055,20,0,1,0,2218
30974,341.8599641,11.32574209,2,0,1,0,18443
30975,334.3345313,-3.014807914,5,0,1,0,12471
30976,338.8799773,1.250359192,2,0,1,0,37344
30977,325.4839706,0.019618729,3,0,1,0,27403
30978,356.2324364,-0.906829047,23,0,1,0,40732
30979,293.0054581,0.037298642,4,0,1,0,25954
30980,295.9482366,11.99830401,0,0,1,0,19347
30981,9.9672345,0.08128547,0,1,2,2,34710
30982,358.7452002,1.560313234,0,0,1,0,2653
30983,348.0101982,0.015827139,21,0,1,0,36108
30984,10.79187042,7.61527578,3,1,2,2,24768
30985,354.2066523,-0.612927129,20,0,1,0,27775
30986,301.7616422,0.368938298,7,0,1,0,14951
30987,26.11426949,8.399596778,21,2,2,2,7547
30988,30.85751232,1.492346385,5,1,2,2,27948
30989,298.1981288,1.5425956,6,0,1,0,25004
30990,348.0100752,0.022238748,22,0,1,0,36108
30991,342.6164336,5.705179671,21,0,1,0,23330
30992,19.23605175,17.79415418,3,1,2,2,32708
30993,289.8528006,-0.343382176,18,0,1,0,27499
30994,299.0092372,0.01605771,6,0,1,0,35942
30995,354.753277,0.040675184,2,0,1,0,29273
30996,36.7802377,10.97051845,0,1,2,2,20041
30997,293.0319401,0.023295765,0,0,1,0,26580
30998,300.9977968,9.666687415,19,0,1,0,40482
30999,338.0151661,0.024862689,22,0,1,0,38087
31000,316.9395467,-0.180124137,0,0,1,0,26451
31001,32.08302757,13.48739421,23,2,2,2,20696
31002,347.8818762,8.707600312,1,0,1,0,28704
31003,344.0556081,5.161839945,19,0,1,0,20317
31004,320.6042097,-5.207943048,20,0,1,0,25585
31005,20.9261825,1.530750073,0,1,2,2,11581
31006,23.06532482,8.778711212,22,2,2,2,13753
31007,2.909465056,0.048555391,1,1,2,2,36831
31008,36.22638186,12.37537326,19,2,2,2,20041
31009,31.00129882,-0.00399819,5,1,2,2,38741
31010,322.9751886,-0.131810448,5,0,1,0,17939
31011,16.65816473,0.996449195,1,1,2,2,10489
31012,296.0439084,10.10637655,0,0,1,0,19347
31013,359.4357867,-1.242327669,6,0,1,0,15391
31014,32.58401382,-4.501706592,3,1,2,2,41384
31015,36.96254949,-0.012276557,6,1,2,2,40614
31016,15.49405714,6.122955748,1,1,2,2,33598
31017,316.921475,0.277826391,1,0,1,0,26451
31018,19.19284417,0.04713344,3,1,2,2,37775
31019,293.0067627,0.056664926,5,0,1,0,25954
31020,309.2226175,12.61640657,2,0,1,0,7250
31021,28.16723683,-0.03713862,6,1,2,2,38778
31022,8.559727676,2.833292496,6,1,2,2,33059
31023,303.9850952,4.937129794,5,0,1,0,28463
31024,16.81714461,2.302555261,5,1,2,2,25311
31025,32.80089792,-0.026902265,5,1,2,2,37392
31026,322.5795399,11.54561905,4,0,1,0,19397
31027,15.36416907,-10.8781009,5,1,2,2,11623
31028,315.4807477,5.690855872,7,0,1,0,23461
31029,345.6006002,9.476951002,22,0,1,0,15391
31030,299.0521248,-0.015102691,18,0,1,0,35942
31031,35.99030308,-6.999606216,5,1,2,2,15308
31032,292.3391512,-0.549097107,6,0,1,0,36868
31033,337.1138089,5.90989146,6,0,1,0,22115
31034,359.2200183,-0.0226126,4,0,1,0,32487
31035,318.7852018,-0.061690437,23,0,1,0,2221
31036,7.003735753,0.078004724,22,2,2,2,28187
31037,7.637262111,5.158318294,3,1,2,2,21019
31038,328.7889362,-0.325271144,4,0,1,0,23716
31039,299.231677,-2.832724032,3,0,1,0,30797
31040,358.2030148,8.016744964,20,0,1,0,15993
31041,330.4149652,3.461649117,3,0,1,0,22871
31042,306.090236,7.442211041,22,0,1,0,17046
31043,328.5187668,0.012208968,21,0,1,0,33153
31044,354.0429133,5.33793117,2,0,1,0,23305
31045,6.879509462,-3.825813473,3,1,2,2,8808
31046,340.0880421,9.608652449,20,0,1,0,18443
31047,20.50160864,-3.065452751,4,1,2,2,39120
31048,359.9923009,1.90022297,1,0,1,0,2653
31049,19.1822355,22.70175999,7,1,2,2,40883
31050,348.2422532,-0.681160576,22,0,1,0,27389
31051,5.54311048,1.348975301,6,1,2,2,24834
31052,334.1116534,-4.788323781,6,0,1,0,11256
31053,24.48781949,6.395427507,0,1,2,2,24742
31054,344.3319923,8.185165336,5,0,1,0,23653
31055,348.0101806,0.016612672,21,0,1,0,36108
31056,354.9663348,3.487809955,20,0,1,0,24834
31057,357.1682175,7.215027276,5,0,1,0,22116
31058,340.4671726,5.515792464,18,0,1,0,10953
31059,322.526913,0.038770898,1,0,1,0,28526
31060,25.47821529,-13.99058138,7,1,2,2,17969
31061,350.6795463,8.473292747,1,0,1,0,11256
31062,304.4868426,-0.041111894,19,0,1,0,40874
31063,6.886421993,13.55279738,20,2,2,2,16597
31064,359.165685,-0.014318613,18,0,1,0,36033
31065,319.2172559,4.493133546,1,0,1,0,33512
31066,26.07655083,7.218029193,21,2,2,2,23651
31067,298.4865056,0.024249862,1,0,1,0,39008
31068,348.6544012,3.658466088,7,0,1,0,28704
31069,330.0279481,-0.048007779,19,0,1,0,37264
31070,317.0286422,0.014971291,19,0,1,0,32253
31071,31.5258753,0.034371231,18,2,2,2,39617
31072,326.8810222,12.94138197,0,0,1,0,21759
31073,304.009305,4.856150943,5,0,1,0,28463
31074,323.8239538,-1.387227333,20,0,1,0,28393
31075,301.4985543,8.412783851,6,0,1,0,22087
31076,300.370698,-2.029313901,20,0,1,0,2220
31077,30.83378817,1.487367186,23,2,2,2,27948
31078,343.0611982,12.60671921,0,0,1,0,20193
31079,320.8891471,15.29887934,1,0,1,0,14948
31080,34.34656698,9.013141181,1,1,2,2,20776
31081,321.8628211,14.93156983,1,0,1,0,19397
31082,326.9748932,15.05135706,1,0,1,0,21759
31083,311.9129528,-2.257868194,22,0,1,0,23816
31084,298.9427551,-0.004766171,7,0,1,0,39078
31085,326.6632956,-3.780033815,7,0,1,0,19913
31086,19.1752972,0.033330456,0,1,2,2,31306
31087,355.6620989,13.46981512,20,0,1,0,15626
31088,330.0695838,0.048567767,21,0,1,0,27528
31089,298.9990282,-0.002385386,1,0,1,0,39078
31090,352.2611641,11.59485288,1,0,1,0,23731
31091,350.7011865,3.66816307,19,0,1,0,15237
31092,35.69031213,0.840668753,6,1,2,2,23571
31093,345.2907397,10.35034957,20,0,1,0,15678
31094,25.24878278,-5.60627031,2,1,2,2,7547
31095,300.7906633,-3.938397513,19,0,1,0,14951
31096,4.450623183,-11.65824613,6,1,2,2,12351
31097,330.1637261,1.043961387,6,0,1,0,15946
31098,9.91802752,-0.019424118,6,1,2,2,34710
31099,32.79476475,-0.021177704,2,1,2,2,37392
31100,292.8805843,12.08015723,23,0,1,0,10000
31101,330.0216071,-0.042325005,20,0,1,0,37264
31102,7.548764666,2.427209015,1,1,2,2,8808
31103,11.60021261,0.254226441,7,1,2,2,2651
31104,30.99973581,0.033073767,1,1,2,2,38741
31105,341.9786318,0.005872197,4,0,1,0,26824
31106,319.4924388,0.035348076,4,0,1,0,39172
31107,4.992161727,0.0298188,19,2,2,2,38652
31108,36.17142708,0.02499931,20,2,2,2,41191
31109,325.9913405,8.725877235,3,0,1,0,26695
31110,7.502780669,-1.728509056,2,1,2,2,13900
31111,290.0367299,-0.044900892,21,0,1,0,32768
31112,352.536172,2.92014322,3,0,1,0,7466
31113,21.03215824,1.923687214,5,1,2,2,25515
31114,343.7303206,-1.966292719,20,0,1,0,38977
31115,4.820651678,0.02084813,20,2,2,2,32299
31116,309.9764916,14.47300332,3,0,1,0,13010
31117,343.9580461,12.06644747,0,0,1,0,20253
31118,12.89623534,-7.751341789,4,1,2,2,10516
31119,356.2580078,0.040939212,22,0,1,0,40732
31120,341.9936773,0.022972213,2,0,1,0,26824
31121,20.16713786,15.27315075,20,2,2,2,17969
31122,306.7475102,10.54524473,22,0,1,0,7250
31123,20.50939952,-1.996908248,3,1,2,2,39120
31124,299.9289631,1.884159605,2,0,1,0,24819
31125,332.8826438,14.26064039,2,0,1,0,20266
31126,28.74022534,0.046226806,4,1,2,2,22787
31127,348.1772045,-9.429151611,6,0,1,0,3623
31128,3.324034666,7.566057248,2,1,2,2,20872
31129,23.09227046,4.875890577,23,2,2,2,13753
31130,8.995468847,0.015428396,0,1,2,2,41310
31131,298.3771131,0.035281972,2,0,1,0,36792
31132,347.3447642,0.832128557,6,0,1,0,19777
31133,344.1253197,3.380164841,0,0,1,0,40374
31134,11.2216582,11.99439397,1,1,2,2,22272
31135,1.016944828,6.644872504,5,1,2,2,26460
31136,335.5239893,-0.013423277,21,0,1,0,27438
31137,354.8369786,0.003461885,21,0,1,0,29273
31138,325.8612379,2.394651425,23,0,1,0,26695
31139,8.670420705,9.053811968,1,1,2,2,10778
31140,17.93062827,3.18098818,3,1,2,2,25311
31141,30.9409231,-4.300114985,2,1,2,2,2864
31142,304.976707,-0.023221784,20,0,1,0,40384
31143,325.5244553,0.018644971,22,0,1,0,27403
31144,26.14665636,6.630119893,2,1,2,2,22921
31145,352.8181992,10.1025815,4,0,1,0,23731
31146,306.8762233,9.570560647,23,0,1,0,19073
31147,347.7764911,3.819772669,7,0,1,0,26098
31148,297.1940603,-3.908856684,4,0,1,0,11926
31149,33.03306973,-0.015995651,3,1,2,2,33750
31150,300.0582366,0.846564822,1,0,1,0,24819
31151,28.60205225,24.13612734,1,1,2,2,40747
31152,351.5853128,-2.685584341,19,0,1,0,23731
31153,25.57106115,0.38001346,19,2,2,2,2651
31154,312.7984955,6.978133493,6,0,1,0,23331
31155,6.806950533,1.228892521,20,2,2,2,24768
31156,346.5138425,-0.010778409,23,0,1,0,37806
31157,1.467295348,2.021477791,21,2,2,2,33059
31158,23.92130524,7.555876051,2,1,2,2,23199
31159,296.9951219,0.024135326,7,0,1,0,37602
31160,304.9831922,0.047080036,5,0,1,0,40384
31161,329.7645911,-2.171396795,7,0,1,0,15946
31162,322.5332576,0.038618769,0,0,1,0,28526
31163,32.55547998,10.00202948,0,1,2,2,20696
31164,323.6975902,10.68273067,1,0,1,0,17939
31165,318.5322059,10.80966221,5,0,1,0,15159
31166,358.4375056,-2.420904362,18,0,1,0,26381
31167,355.7090801,5.153588702,3,0,1,0,25358
31168,14.1133315,-14.14247875,6,1,2,2,11623
31169,297.9910806,-5.339034675,18,0,1,0,24819
31170,12.98778818,0.067721562,23,2,2,2,33459
31171,342.0737429,-2.484055411,18,0,1,0,21047
31172,10.81313698,4.053366105,4,1,2,2,22272
31173,318.3914245,10.58358929,0,0,1,0,25021
31174,9.758034469,1.223351569,22,2,2,2,25311
31175,354.9849405,-1.754386569,19,0,1,0,22116
31176,0.567746287,2.38869167,6,1,2,2,26460
31177,346.6108258,0.519025996,23,0,1,0,32373
31178,325.4589385,0.002413628,6,0,1,0,27403
31179,337.9988756,0.039694702,2,0,1,0,38087
31180,330.5850556,-3.796997618,18,0,1,0,22871
31181,25.47387003,0.048305682,1,1,2,2,39233
31182,12.98179507,0.093257761,1,1,2,2,29270
31183,7.972510277,-11.10867766,6,1,2,2,13900
31184,341.673588,6.661942655,4,0,1,0,18443
31185,6.003219633,11.04405609,19,2,2,2,8808
31186,35.91274003,0.083549418,21,2,2,2,36101
31187,344.6900822,-1.798187686,5,0,1,0,40374
31188,28.48517361,0.069913409,21,2,2,2,39285
31189,332.3275596,-1.209817409,7,0,1,0,20266
31190,12.81839678,5.633379561,5,1,2,2,28256
31191,321.3344407,3.497529427,4,0,1,0,25237
31192,302.0233255,0.018037611,23,0,1,0,38749
31193,337.9760155,0.008504508,6,0,1,0,38087
31194,330.5636,-0.746487905,22,0,1,0,22871
31195,355.9735911,0.331781194,7,0,1,0,28132
31196,294.9953652,0.031175356,5,0,1,0,32293
31197,299.8198989,1.588338219,4,0,1,0,2221
31198,355.975604,0.017431878,23,0,1,0,32794
31199,342.1721479,0.084531108,1,0,1,0,33055
31200,12.93774615,0.011550415,6,1,2,2,29270
31201,326.5742265,0.004537115,22,0,1,0,37237
31202,298.6697036,3.6477507,18,0,1,0,40484
31203,336.0231848,11.47326753,20,0,1,0,12471
31204,5.669791348,3.869205863,20,2,2,2,25639
31205,5.369179437,2.242101308,2,1,2,2,2651
31206,359.4990075,-0.615093372,2,0,1,0,38696
31207,341.6717831,6.044403221,21,0,1,0,25001
31208,322.534449,9.776854913,5,0,1,0,19397
31209,23.79825872,1.583703358,22,2,2,2,2653
31210,22.24230226,12.5575046,0,1,2,2,22724
31211,30.84071424,2.031517095,1,1,2,2,27948
31212,308.1546623,-2.504662498,19,0,1,0,19073
31213,341.1001189,14.68540834,2,0,1,0,19017
31214,21.13113706,-1.473322808,18,2,2,2,25515
31215,25.11856822,0.077365128,19,2,2,2,32294
31216,340.2629957,6.801088286,20,0,1,0,18443
31217,353.0477778,7.585443891,1,0,1,0,7466
31218,299.6405292,4.23494056,4,0,1,0,24819
31219,15.92263599,-0.013815592,5,1,2,2,37836
31220,330.4983714,0.722183018,0,0,1,0,22871
31221,0.290272529,0.123694074,7,1,2,2,26460
31222,21.33206,-5.348432649,3,1,2,2,20837
31223,27.08896199,0.750162727,7,1,2,2,40355
31224,25.97728387,-0.000428622,7,1,2,2,36592
31225,6.697552115,12.66832515,1,1,2,2,12967
31226,306.1998924,-1.58605056,23,0,1,0,27830
31227,298.7009925,11.09307349,1,0,1,0,5589
31228,24.258402,-10.98086859,7,1,2,2,23615
31229,316.9761485,-0.017478528,7,0,1,0,32253
31230,352.0766896,1.013823577,5,0,1,0,18570
31231,14.39225786,3.523248629,0,1,2,2,26243
31232,313.7877035,-10.09681985,18,0,1,0,27444
31233,319.3786894,4.724416791,1,0,1,0,33512
31234,337.9738697,-0.00025816,7,0,1,0,38087
31235,338.9992257,12.52727104,2,0,1,0,12994
31236,298.4791401,-0.022872187,21,0,1,0,39008
31237,35.93263039,14.4492122,19,2,2,2,19928
31238,28.18306859,-0.048010483,7,1,2,2,40364
31239,9.041460306,0.041285127,21,2,2,2,37258
31240,28.14850637,-0.054811095,3,1,2,2,38778
31241,9.258712959,-7.224237261,7,1,2,2,4297
31242,350.9494895,2.281776712,20,0,1,0,23731
31243,338.6513623,-9.672648855,7,0,1,0,7648
31244,339.0275527,10.94697687,3,0,1,0,12994
31245,356.2374001,-2.023493538,5,0,1,0,40732
31246,315.7571986,-1.156455891,23,0,1,0,25237
31247,294.1433415,3.307440312,6,0,1,0,25152
31248,25.96565841,0.023572744,21,2,2,2,36592
31249,6.957154221,0.003734337,6,1,2,2,39163
31250,338.8983131,0.703814503,1,0,1,0,37344
31251,332.5314652,0.324971407,7,0,1,0,20266
31252,330.3885888,10.79430778,2,0,1,0,13624
31253,21.54408159,-0.019013308,5,1,2,2,38992
31254,33.29197931,4.838493742,1,1,2,2,17083
31255,350.952519,-4.176484605,6,0,1,0,18570
31256,315.9758385,11.61900336,0,0,1,0,20835
31257,0.642996921,6.910782874,0,1,2,2,3623
31258,323.0549709,6.256550652,23,0,1,0,33512
31259,354.0380552,13.86792836,23,0,1,0,22245
31260,338.1311524,-3.54125754,7,0,1,0,19017
